b_gap,plate_mm,wheel_od_mm,eps,f_Hz,rpm,eta_pct,P_total_W,m_total_kg,cost_usd,P_per_usd,P_per_kg,E_spin_J,magnet,magnet_kg,pareto
0.8,1.0,440,0.95,3.862423845686283,115.8727153705885,0.27230104679844425,1263.167094493242,49.4773738649467,1188.5591451146133,1.0627717599795459,25.5301968520233,84.08582885838425,SmCo Sm2Co17,2.28,0
1.0,0.2,200,0.6,33.8338587622349,1015.0157628670469,0.1062112237899813,1975.897351714519,8.500970536197341,246.82534353998824,8.005245018100839,232.43197271430355,225.70560674029326,SmCo Sm2Co17,0.51,0
1.0,0.2,200,0.75,33.8338587622349,1015.0157628670469,0.15061998095229714,1975.897351714519,8.500970536197341,246.82534353998824,8.005245018100839,232.43197271430355,225.70560674029326,SmCo Sm2Co17,0.51,0
1.0,0.2,200,0.85,33.8338587622349,1015.0157628670469,0.20883038916641047,1975.897351714519,8.500970536197341,246.82534353998824,8.005245018100839,232.43197271430355,225.70560674029326,SmCo Sm2Co17,0.51,0
1.0,0.2,200,0.95,33.8338587622349,1015.0157628670469,0.34037630849805534,1975.897351714519,8.500970536197341,246.82534353998824,8.005245018100839,232.43197271430355,225.70560674029326,SmCo Sm2Co17,0.51,1
1.0,0.2,280,0.6,33.8338587622349,1015.0157628670469,0.1062112237899813,4939.743379286297,19.06257136838468,521.0087939336445,9.481113249530718,259.1331087409788,985.0031197138225,SmCo Sm2Co17,1.27,0
1.0,0.2,280,0.75,33.8338587622349,1015.0157628670469,0.15061998095229714,4939.743379286297,19.06257136838468,521.0087939336445,9.481113249530718,259.1331087409788,985.0031197138225,SmCo Sm2Co17,1.27,0
1.0,0.2,280,0.85,33.8338587622349,1015.0157628670469,0.20883038916641047,4939.743379286297,19.06257136838468,521.0087939336445,9.481113249530718,259.1331087409788,985.0031197138225,SmCo Sm2Co17,1.27,0
1.0,0.2,280,0.95,33.8338587622349,1015.0157628670469,0.34037630849805534,4939.743379286297,19.06257136838468,521.0087939336445,9.481113249530718,259.1331087409788,985.0031197138225,SmCo Sm2Co17,1.27,1
1.0,0.2,360,0.6,33.8338587622349,1015.0157628670469,0.1062112237899813,8891.538082715331,33.1513724779678,885.9200611251861,10.036501568123878,268.2102555067545,2824.2495263495334,SmCo Sm2Co17,2.29,0
1.0,0.2,360,0.75,33.8338587622349,1015.0157628670469,0.15061998095229714,8891.538082715331,33.1513724779678,885.9200611251861,10.036501568123878,268.2102555067545,2824.2495263495334,SmCo Sm2Co17,2.29,0
